,TEAM,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,AST,STL,BLK,TOV,PF,PTS,FT/FGA,AST/TOV,YEAR,FG_MAX,FGA_MAX,2P_MAX,2PA_MAX,3P_MAX,3PA_MAX,FT_MAX,FTA_MAX,ORB_MAX,DRB_MAX,AST_MAX,STL_MAX,BLK_MAX,TOV_MAX,PF_MAX,PTS_MAX,FT/FGA_MAX,AST/TOV_MAX,index_OPP,TEAM_OPP,FG_OPP,FGA_OPP,2P_OPP,2PA_OPP,3P_OPP,3PA_OPP,FT_OPP,FTA_OPP,ORB_OPP,DRB_OPP,AST_OPP,STL_OPP,BLK_OPP,TOV_OPP,PF_OPP,PTS_OPP,FT/FGA_OPP,AST/TOV_OPP,FG_MAX_OPP,FGA_MAX_OPP,2P_MAX_OPP,2PA_MAX_OPP,3P_MAX_OPP,3PA_MAX_OPP,FT_MAX_OPP,FTA_MAX_OPP,ORB_MAX_OPP,DRB_MAX_OPP,AST_MAX_OPP,STL_MAX_OPP,BLK_MAX_OPP,TOV_MAX_OPP,PF_MAX_OPP,PTS_MAX_OPP,FT/FGA_MAX_OPP,AST/TOV_MAX_OPP,WIN,GAME_ID
1224,Connecticut ,21,57,16,43,5,14,16,20,12,30,14,5,2,19,16,63,0.2807017543859649,0.7368421052631579,2010,7,13,7,12,2,6,4,5,5,5,5,2,1,5,4,14,0.6666666666666666,2.0,103,Connecticut ,32,52,23,36,9,16,22,26,10,38,27,10,7,19,9,95,0.4230769230769231,1.4210526315789471,9,13,9,10,4,7,7,8,3,10,8,5,3,4,2,22,1.4,2.6666666666666665,False,663
1225,Stanford ,23,66,19,43,4,23,8,13,11,23,10,11,3,11,16,58,0.1212121212121212,0.9090909090909092,2010,8,21,8,16,1,5,4,5,3,9,3,3,2,3,4,20,1.0,1.5,102,Southern ,15,65,10,39,5,26,4,7,11,10,7,8,3,14,18,39,0.0615384615384615,0.5,3,22,2,8,2,14,2,2,2,4,2,2,1,4,5,10,0.6666666666666666,0.6666666666666666,True,663
1226,Creighton ,29,57,21,38,8,19,18,20,7,23,15,3,2,15,11,84,0.3157894736842105,1.0,2010,5,11,5,8,2,4,6,6,2,5,3,2,1,5,4,16,0.6666666666666666,1.5,101,Oklahoma ,27,61,23,45,4,16,10,11,10,24,15,10,4,13,13,68,0.1639344262295081,1.1538461538461535,6,15,6,13,3,10,3,4,5,10,8,4,1,4,3,17,0.3,2.0,True,663
1227,Colorado ,30,68,26,49,4,19,10,13,11,20,16,8,4,8,20,74,0.1470588235294117,2.0,2010,11,17,9,11,2,6,3,5,4,5,5,2,2,2,4,27,0.3333333333333333,3.0,100,South Dakota State ,21,57,13,39,8,18,7,8,9,22,10,5,0,18,14,57,0.1228070175438596,0.5555555555555556,5,13,3,11,3,7,2,2,2,7,3,2,0,5,5,13,0.2,1.0,True,663
1228,Creighton ,24,67,14,33,10,34,6,10,15,32,15,3,6,14,12,64,0.0895522388059701,1.0714285714285714,2010,8,15,5,8,3,8,2,4,3,7,5,1,2,3,3,19,0.1666666666666666,5.0,99,West Virginia ,20,47,18,38,2,9,13,22,9,19,3,7,2,18,22,55,0.2765957446808511,0.1666666666666666,7,17,7,13,1,4,5,8,3,9,2,3,1,6,5,17,1.25,2.0,True,663
1229,Iowa ,25,70,20,48,5,22,7,8,7,25,18,9,5,5,10,62,0.1,3.6,2010,12,20,12,20,3,10,4,4,4,8,11,2,2,1,3,27,0.2105263157894736,11.0,98,San Diego State ,23,52,19,44,4,8,14,20,10,22,12,6,2,16,17,64,0.2692307692307692,0.75,9,14,8,12,3,3,8,8,3,5,4,1,1,6,4,27,0.5714285714285714,3.0,False,663
1230,Creighton ,26,58,15,33,11,25,13,16,5,27,15,4,2,10,17,76,0.2241379310344827,1.5,2010,5,9,3,6,3,6,6,8,1,7,4,2,1,3,4,19,0.75,2.0,97,Texas ,22,66,21,53,1,13,18,31,13,25,11,12,4,14,24,63,0.2727272727272727,0.7857142857142857,5,13,5,12,1,6,6,8,4,5,3,3,1,4,5,14,0.75,1.0,True,663
1231,Iowa State ,24,63,16,38,8,25,12,15,9,24,8,3,4,10,18,68,0.1904761904761904,0.8,2010,10,16,8,11,3,6,7,7,2,7,6,1,1,3,3,22,0.6363636363636364,2.0,96,San Diego State ,22,52,13,35,9,17,21,35,10,34,15,7,6,21,22,74,0.4038461538461538,0.7142857142857143,9,18,4,10,5,8,9,11,3,8,4,2,3,7,5,32,0.5,3.0,False,663
1232,Creighton ,21,56,14,35,7,21,1,5,4,13,17,3,0,11,20,50,0.0178571428571428,1.5454545454545454,2010,5,15,4,11,1,4,1,2,1,2,6,0,0,3,3,12,0.0666666666666666,3.0,95,Duke ,24,59,22,50,2,9,16,22,14,18,12,23,3,23,14,66,0.2711864406779661,0.5217391304347826,10,19,9,16,1,3,8,9,5,4,6,7,2,5,3,29,1.0,1.5,False,663
1233,South Carolina ,28,55,25,46,3,9,21,27,11,30,10,5,5,7,10,80,0.3818181818181818,1.4285714285714286,2010,7,9,7,9,2,2,5,8,6,6,3,3,1,1,2,19,0.8333333333333334,1.0,94,San Diego State ,20,53,11,28,9,25,9,11,9,18,11,11,6,26,15,58,0.1698113207547169,0.4230769230769231,5,18,5,9,3,10,2,3,5,4,3,5,5,7,5,14,0.4,1.5,True,663
1234,Dayton ,23,64,17,46,6,18,2,4,7,20,14,6,4,14,19,54,0.03125,1.0,2010,9,20,7,18,2,5,1,2,2,5,4,1,2,5,4,21,0.05,2.0,93,Ohio State ,37,75,31,58,6,17,13,18,18,34,26,10,6,15,14,93,0.1733333333333333,1.7333333333333334,10,18,10,18,4,8,5,7,5,11,13,2,2,5,2,23,0.625,3.0,False,663
1235,Georgia ,24,60,23,54,1,6,21,30,15,29,17,7,6,15,7,70,0.35,1.1333333333333333,2010,8,14,8,14,1,3,3,4,2,8,7,2,3,3,2,19,0.6666666666666666,2.333333333333333,92,Saint Francis ,20,70,13,40,7,30,12,18,14,19,10,12,5,18,11,59,0.1714285714285714,0.5555555555555556,5,22,4,9,3,14,6,6,5,5,3,4,2,6,3,16,0.5,1.0,True,663
1236,Delaware ,28,78,21,53,7,25,8,9,13,15,11,6,2,10,15,71,0.1025641025641025,1.1,2010,12,32,11,28,2,5,6,7,5,5,5,3,1,3,4,31,0.25,2.5,91,Iowa ,19,44,9,21,10,23,22,28,7,23,12,4,1,18,11,70,0.5,0.6666666666666666,4,13,4,5,3,8,8,12,3,7,4,2,1,6,4,18,1.0,3.0,True,663
1237,Maryland ,38,64,28,44,10,20,16,17,10,27,19,7,3,10,10,102,0.25,1.9,2010,10,14,10,13,5,7,5,5,3,6,6,3,1,3,3,24,0.4166666666666667,6.0,90,Rutgers ,27,61,24,51,3,10,6,12,11,15,13,10,2,13,21,63,0.0983606557377049,1.0,6,14,6,11,3,6,3,6,4,4,6,3,1,5,5,15,0.3,1.2,True,663
1238,Fairfield ,15,42,12,33,3,9,19,23,3,21,9,11,0,20,19,52,0.4523809523809524,0.45,2010,5,10,3,8,2,2,6,7,1,5,5,5,0,9,5,17,1.5,0.5555555555555556,89,St. John's ,27,59,26,49,1,10,10,18,12,27,7,11,1,12,14,65,0.1694915254237288,0.5833333333333334,9,13,9,13,0,1,2,3,2,11,4,3,1,4,4,19,0.25,2.0,False,663
1239,Texas ,25,58,21,48,4,10,16,26,14,22,16,11,2,13,21,70,0.2758620689655172,1.2307692307692308,2010,4,9,4,7,1,2,2,7,2,5,11,4,0,2,3,10,0.3333333333333333,5.5,88,Princeton ,17,60,16,50,1,10,12,15,14,24,9,5,3,16,15,47,0.2,0.5625,5,14,5,14,0,5,2,4,6,7,4,2,1,6,3,11,0.2,4.0,True,663
1240,Florida ,18,60,14,40,4,20,12,18,14,21,10,3,3,16,21,52,0.2,0.625,2010,7,15,7,11,2,8,5,6,3,8,6,1,1,5,5,17,0.6666666666666666,3.0,87,Texas A&M ,31,62,28,52,3,10,19,32,13,31,21,14,2,11,11,84,0.3064516129032258,1.9090909090909087,6,13,4,9,2,4,7,10,3,9,9,3,1,4,2,17,1.0,4.0,False,663
1241,Central Florida ,28,62,26,53,2,9,11,17,7,24,19,7,9,5,18,69,0.1774193548387097,3.8,2010,7,15,6,13,2,5,2,4,1,6,7,1,5,1,4,18,0.2222222222222222,7.0,86,Portland State ,21,63,12,36,9,27,2,4,8,21,8,9,4,20,19,53,0.0317460317460317,0.4,6,19,3,8,3,14,2,2,3,3,7,4,1,7,4,15,0.1666666666666666,1.0,True,663
1242,Florida Gulf Coast ,25,65,14,30,11,35,4,6,8,23,14,6,1,15,21,65,0.0615384615384615,0.9333333333333332,2010,6,20,4,8,5,13,2,2,2,8,6,3,1,8,4,17,0.2222222222222222,4.0,85,Stanford ,27,69,26,54,1,15,18,27,17,31,13,7,3,7,12,73,0.2608695652173913,1.8571428571428568,13,25,13,23,1,5,12,13,6,12,5,3,1,3,3,38,0.48,4.0,False,663
1243,Maryland ,30,59,23,43,7,16,22,30,7,29,12,8,2,10,14,89,0.3728813559322034,1.2,2010,9,17,6,12,3,8,11,14,3,8,4,3,1,3,3,24,1.8333333333333333,1.0,84,Oklahoma ,26,68,22,51,4,17,10,16,11,26,7,4,4,9,19,66,0.1470588235294117,0.7777777777777778,11,24,11,24,2,6,7,11,3,8,6,2,3,3,4,23,1.0,2.0,True,663
1244,Florida Gulf Coast ,30,64,15,26,15,38,9,11,2,25,19,7,1,3,18,84,0.140625,6.333333333333333,2010,8,18,6,10,3,9,4,6,1,7,9,3,1,1,5,22,1.0,9.0,83,Notre Dame ,27,63,24,55,3,8,15,17,6,22,14,11,5,11,14,72,0.238095238095238,1.2727272727272727,10,16,10,16,2,3,6,6,2,6,4,6,2,3,3,22,1.0,3.0,True,663
1245,Virginia Tech ,30,60,24,43,6,17,15,20,7,28,13,1,1,10,13,81,0.25,1.3,2010,16,27,16,27,3,8,10,14,5,3,5,1,1,3,4,42,0.6666666666666666,2.0,82,Oklahoma ,30,70,23,56,7,14,10,11,14,26,21,7,5,16,14,77,0.1428571428571428,1.3125,9,21,9,21,5,8,4,4,7,7,7,2,2,6,3,21,0.4,2.5,True,663
1246,Georgia ,19,62,15,46,4,16,2,2,9,25,13,7,13,15,18,44,0.032258064516129,0.8666666666666667,2010,8,17,8,15,2,6,2,2,2,8,2,2,5,3,2,16,0.1538461538461538,1.0,81,Nebraska ,26,61,16,41,10,20,21,25,9,31,20,10,3,10,14,83,0.3442622950819672,2.0,7,15,7,15,2,6,8,8,4,5,5,2,0,3,2,22,0.5333333333333333,3.0,False,663
1247,Iowa State ,22,60,13,37,9,23,14,20,7,31,13,8,3,12,8,67,0.2333333333333333,1.0833333333333333,2010,5,14,4,10,4,9,6,6,3,9,9,3,1,4,3,20,0.6666666666666666,2.25,80,Northern Iowa ,17,58,15,35,2,23,8,11,9,21,8,4,3,17,21,44,0.1379310344827586,0.4705882352941176,4,12,4,8,1,8,2,2,4,4,3,1,2,5,4,10,0.5,1.5,True,663
1248,Georgia Tech ,24,62,17,41,7,21,3,6,6,21,11,5,6,13,14,58,0.0483870967741935,0.8461538461538461,2010,8,12,6,12,2,6,2,4,3,10,4,4,3,4,4,18,0.2222222222222222,2.0,79,Gonzaga ,36,75,30,58,6,17,4,8,10,26,23,11,6,16,12,82,0.0533333333333333,1.4375,8,19,8,19,4,6,2,3,3,10,15,5,3,6,1,16,0.25,2.5,False,663
1249,Kansas ,30,62,25,48,5,14,12,17,9,28,13,5,6,9,15,77,0.1935483870967742,1.4444444444444444,2010,7,13,7,10,3,4,4,5,4,6,3,2,2,3,3,19,0.3076923076923077,3.0,78,North Carolina ,30,78,26,60,4,18,12,18,13,30,15,12,5,18,16,76,0.1538461538461538,0.8333333333333334,9,18,9,15,2,6,7,8,6,8,6,4,1,3,4,19,0.5,3.0,True,663
1250,Gonzaga ,19,50,15,30,4,20,17,20,12,22,10,5,3,17,15,59,0.34,0.5882352941176471,2010,5,11,5,10,2,7,5,5,4,5,2,1,1,6,3,14,0.5714285714285714,1.0,77,UCLA ,28,55,24,47,4,8,14,15,10,24,16,7,4,17,17,74,0.2545454545454545,0.9411764705882352,8,11,8,11,3,4,5,5,3,8,7,3,1,3,3,17,0.625,3.5,False,663
1251,Louisville ,26,64,20,43,6,21,10,13,12,17,13,10,5,8,18,68,0.15625,1.625,2010,8,17,5,11,3,6,6,7,5,6,3,5,2,1,4,21,0.4615384615384615,3.0,76,NC State ,18,54,12,33,6,21,12,15,9,15,8,9,1,13,18,54,0.2222222222222222,0.6153846153846154,7,16,4,9,4,12,4,5,4,4,3,3,0,4,4,21,0.5,1.5,True,663
1252,Gonzaga ,26,56,21,39,5,17,11,14,8,27,14,7,4,13,16,68,0.1964285714285714,1.0769230769230769,2010,8,15,7,12,2,6,2,3,4,5,4,3,2,4,3,20,0.4,1.0,75,Ohio State ,25,54,15,39,10,15,7,9,11,19,17,3,6,24,14,67,0.1296296296296296,0.7083333333333334,8,20,8,20,4,5,5,6,3,5,6,1,4,10,5,17,0.625,1.0,True,663
1253,Nebraska ,18,56,9,34,9,22,10,17,11,19,10,6,3,10,14,55,0.1785714285714285,1.0,2010,6,15,4,11,3,8,6,7,5,5,4,3,2,2,4,20,0.4,2.0,74,Mississippi State ,34,61,22,39,12,22,7,13,7,16,21,14,2,10,9,87,0.1147540983606557,2.1,10,18,9,14,6,12,4,5,3,4,6,6,1,6,2,30,0.2222222222222222,2.5,False,663
1254,Hawaii ,16,72,8,38,8,34,9,10,11,22,9,5,2,9,14,49,0.125,1.0,2010,8,20,2,6,6,15,7,7,3,11,3,1,1,3,3,29,0.35,3.0,73,Florida State ,29,57,23,39,6,18,10,12,9,22,20,5,7,13,15,74,0.175438596491228,1.5384615384615383,7,13,4,8,4,10,4,4,3,5,7,2,5,3,3,21,0.4,3.5,False,663
1255,Baylor ,35,66,28,45,7,21,12,19,12,43,21,5,3,10,10,89,0.1818181818181818,2.1,2010,9,13,8,12,2,8,7,11,4,11,6,1,2,2,2,23,0.875,6.0,72,Mississippi State ,27,65,17,41,10,24,7,11,19,19,21,4,4,14,17,71,0.1076923076923077,1.5,9,19,9,18,5,10,3,5,8,7,6,2,4,4,5,20,0.2727272727272727,1.5,True,663
1256,Howard ,8,54,7,45,1,9,4,4,4,20,2,7,3,20,15,21,0.074074074074074,0.1,2010,2,13,2,12,0,3,4,4,2,4,1,1,1,4,2,8,0.3076923076923077,0.25,71,Mississippi State ,26,59,19,40,7,19,9,11,11,30,16,5,2,17,9,68,0.1525423728813559,0.9411764705882352,9,15,7,9,4,9,5,7,4,10,5,2,2,5,3,21,0.4,4.0,False,663
1257,South Carolina ,28,79,20,41,8,38,15,21,26,33,20,12,5,14,6,79,0.189873417721519,1.4285714285714286,2010,4,15,4,6,2,10,4,5,7,8,2,3,3,1,1,10,1.0,2.0,70,Middle Tennessee ,23,65,11,28,12,37,6,8,11,21,19,5,0,14,14,64,0.0923076923076923,1.3571428571428572,7,17,7,16,4,12,3,4,6,8,6,2,0,5,5,17,0.3333333333333333,2.0,True,663
1258,Illinois State ,21,71,15,35,6,36,10,13,15,19,10,5,1,12,18,58,0.1408450704225352,0.8333333333333334,2010,10,21,9,18,3,11,4,5,5,4,3,2,1,2,4,25,0.4,3.0,69,Kentucky ,25,59,22,46,3,13,17,28,10,29,13,14,4,11,13,70,0.288135593220339,1.181818181818182,9,13,9,13,1,5,7,9,2,6,5,4,2,4,3,21,0.875,2.5,False,663
1259,Iowa ,33,55,21,29,12,26,20,21,1,31,25,10,4,11,18,98,0.3636363636363636,2.272727272727273,2010,9,15,7,9,3,6,7,7,1,7,10,3,3,4,4,27,1.0,4.0,68,Michigan State ,19,55,17,43,2,12,12,15,8,27,9,8,5,18,21,52,0.2181818181818181,0.5,3,9,3,9,1,3,5,6,4,5,1,2,3,4,4,8,1.0,0.3333333333333333,True,663
1260,IUPUI ,26,72,19,39,7,33,13,16,12,25,13,5,5,9,16,72,0.1805555555555555,1.4444444444444444,2010,6,15,6,15,2,11,8,8,8,5,6,2,1,4,5,18,0.6153846153846154,6.0,67,Georgetown ,24,68,16,43,8,25,6,8,17,29,16,5,5,7,18,62,0.088235294117647,2.2857142857142856,5,13,4,11,4,9,2,2,4,5,11,1,3,2,4,14,0.2222222222222222,11.0,True,663
1261,Oklahoma ,27,63,19,40,8,23,16,24,8,32,16,7,4,10,15,78,0.2539682539682539,1.6,2010,9,14,9,14,4,10,8,9,3,8,4,3,2,2,5,22,0.7272727272727273,3.0,66,Marist ,13,60,8,34,5,26,11,17,13,21,9,3,4,10,12,42,0.1833333333333333,0.9,5,14,3,10,3,8,6,8,5,5,4,2,3,3,3,15,0.6,3.0,True,663
1262,Jackson State ,25,68,17,53,8,15,19,29,12,28,11,5,4,15,23,77,0.2794117647058823,0.7333333333333333,2010,5,13,4,13,4,6,7,11,3,9,4,1,2,4,5,21,0.6363636363636364,4.0,65,Florida State ,25,63,22,48,3,15,22,26,15,24,13,8,3,17,21,75,0.3492063492063492,0.7647058823529411,6,13,5,12,2,7,6,6,4,6,4,2,0,4,4,16,0.6,2.0,True,663
1263,Louisiana State ,30,74,28,65,2,9,21,31,9,28,18,10,9,11,20,83,0.2837837837837837,1.6363636363636365,2010,12,23,12,22,2,5,8,13,5,9,8,4,7,3,5,26,0.4,5.0,64,Louisiana Tech ,21,62,19,42,2,20,17,22,14,18,13,5,4,16,24,61,0.2741935483870967,0.8125,11,14,11,12,1,6,6,8,4,8,4,2,3,4,5,28,0.6666666666666666,2.0,True,663
1264,Kansas ,26,58,21,47,5,11,8,10,5,17,10,3,4,18,18,65,0.1379310344827586,0.5555555555555556,2010,6,16,6,13,2,3,3,5,3,5,4,1,3,4,4,13,0.75,2.0,63,Duke ,23,52,22,42,1,10,13,16,10,20,5,13,3,19,16,60,0.25,0.2631578947368421,5,16,4,12,1,4,5,5,2,5,1,3,2,5,4,15,0.8333333333333334,0.5,True,663
1265,Stanford ,34,60,21,34,13,26,10,11,9,23,19,11,5,14,13,91,0.1666666666666666,1.3571428571428572,2010,14,21,8,10,6,11,2,2,3,9,4,6,2,3,3,36,0.5,2.0,62,Louisiana State ,20,48,18,41,2,7,10,10,5,19,13,9,4,22,15,52,0.2083333333333333,0.5909090909090909,6,16,5,14,1,2,6,6,1,8,6,4,1,6,4,19,0.375,1.0,True,663
1266,Kansas State ,19,49,12,24,7,25,12,14,4,18,9,5,2,16,14,57,0.2448979591836734,0.5625,2010,6,14,5,10,3,10,3,4,2,6,3,4,1,5,4,17,0.5,2.0,61,Oklahoma ,23,47,22,40,1,7,13,15,8,22,11,6,1,22,10,60,0.2765957446808511,0.5,8,12,8,12,0,3,5,6,6,5,4,4,1,6,4,19,0.625,1.5,False,663
1267,NC State ,35,64,26,45,9,19,10,16,8,22,16,9,1,6,13,89,0.15625,2.6666666666666665,2010,8,11,7,8,3,7,3,3,1,5,4,1,0,1,2,18,3.0,4.0,60,Little Rock ,19,51,19,35,0,16,6,12,5,16,9,11,1,19,16,44,0.1176470588235294,0.4736842105263157,9,17,9,17,0,9,3,5,2,4,4,4,1,6,4,20,0.6,0.6666666666666666,True,663
1268,Kansas State ,14,53,11,39,3,14,19,22,6,30,7,6,3,11,11,50,0.3584905660377358,0.6363636363636364,2010,5,11,5,11,1,4,10,12,2,13,2,1,1,2,4,20,0.9090909090909092,1.0,59,Georgia Tech ,23,62,22,55,1,7,6,8,13,22,7,9,4,16,20,53,0.0967741935483871,0.4375,10,22,10,22,1,3,6,7,4,11,3,3,2,4,4,26,0.2727272727272727,1.5,False,663
1269,Washington State ,14,56,11,34,3,22,9,14,8,31,5,2,2,17,23,40,0.1607142857142857,0.2941176470588235,2010,7,18,6,11,1,7,5,6,3,11,2,1,1,4,4,20,1.0,1.0,58,Little Rock ,20,47,14,34,6,13,17,26,4,25,15,11,2,15,14,63,0.3617021276595745,1.0,6,17,5,17,4,7,5,8,2,10,6,4,1,3,5,21,0.5,4.0,False,663
1270,Longwood ,23,69,14,37,9,32,13,16,15,21,9,4,2,14,18,68,0.1884057971014492,0.6428571428571429,2010,8,20,5,14,5,13,4,4,4,6,6,2,1,4,3,25,0.2,1.5,57,Kentucky ,25,49,18,38,7,11,26,36,9,17,15,16,2,15,17,83,0.5306122448979592,1.0,9,15,7,12,4,7,12,17,2,6,7,5,1,5,4,32,1.0,3.0,False,663
1271,NC State ,36,72,28,47,8,25,16,22,18,26,15,9,5,12,19,96,0.2222222222222222,1.25,2010,7,9,5,6,3,7,7,8,5,4,5,3,1,3,3,16,1.4,1.0,56,Liberty ,32,64,30,55,2,9,11,16,16,19,8,8,1,20,25,77,0.171875,0.4,9,14,8,11,1,3,5,7,7,7,4,2,1,8,5,24,0.3571428571428571,0.5,True,663
1272,Louisville ,27,63,26,55,1,8,4,7,11,18,5,13,2,15,17,59,0.0634920634920634,0.3333333333333333,2010,8,18,8,16,1,3,2,4,4,7,3,4,1,4,5,18,0.1818181818181818,0.75,55,Iowa State ,29,59,22,42,7,17,14,15,13,31,16,5,3,15,16,79,0.2372881355932203,1.0666666666666669,9,16,8,15,2,6,8,8,4,6,7,2,1,3,4,21,1.3333333333333333,2.333333333333333,False,663
1273,South Carolina ,27,57,21,40,6,17,12,17,8,24,19,11,4,14,11,72,0.2105263157894736,1.3571428571428572,2010,8,12,7,10,3,6,6,7,6,12,4,2,2,5,3,23,0.5,2.0,54,Lehigh ,11,50,6,27,5,23,15,17,6,17,6,8,6,17,18,42,0.3,0.3529411764705882,4,11,4,8,2,8,4,5,3,5,2,3,2,3,3,12,0.4,1.0,True,663
1274,Maryland ,23,68,20,49,3,19,17,23,10,13,8,12,3,7,23,66,0.25,1.1428571428571428,2010,7,16,6,15,1,7,10,12,5,4,2,5,3,2,5,25,0.625,2.0,53,West Virginia ,22,58,18,38,4,20,10,19,15,30,12,13,1,22,12,58,0.1724137931034483,0.5454545454545454,6,17,5,11,2,8,2,4,5,8,6,5,1,6,4,15,0.4,1.5,True,663
1275,Stanford ,26,57,20,36,6,21,14,21,15,30,15,3,10,18,22,72,0.2456140350877192,0.8333333333333334,2010,7,17,5,13,2,6,6,9,4,7,6,1,5,3,5,19,0.6666666666666666,2.0,52,Lamar ,16,52,11,31,5,21,6,10,4,24,11,7,2,21,17,43,0.1153846153846153,0.5238095238095238,6,13,6,11,3,10,3,4,3,7,4,3,1,7,5,15,1.0,0.75,True,663
1276,Massachusetts ,29,64,22,48,7,16,13,14,8,12,15,10,0,9,17,78,0.203125,1.6666666666666667,2010,12,19,9,15,4,8,4,4,3,3,6,5,0,7,3,31,0.2857142857142857,2.5,51,Oklahoma ,32,52,27,37,5,15,19,21,8,27,15,8,2,21,18,88,0.3653846153846153,0.7142857142857143,12,17,9,11,3,7,4,5,3,11,6,5,1,6,5,31,0.3636363636363636,1.0,False,663
1277,Notre Dame ,34,59,27,42,7,17,14,19,12,23,18,6,3,13,12,89,0.2372881355932203,1.3846153846153846,2010,8,11,7,11,5,8,6,8,2,10,11,1,2,6,2,19,0.5454545454545454,2.0,50,Kentucky ,23,70,21,53,2,17,20,22,18,13,6,12,0,14,17,68,0.2857142857142857,0.4285714285714285,10,18,10,18,1,7,11,12,8,5,3,4,0,8,4,31,0.6111111111111112,1.5,True,663
1278,Mercer ,13,56,10,44,3,12,9,14,8,20,4,8,2,18,18,38,0.1607142857142857,0.2222222222222222,2010,3,14,3,14,1,4,6,8,3,2,1,5,0,5,3,12,2.0,0.2,49,Nebraska ,24,51,19,39,5,12,14,20,5,15,10,5,2,16,15,67,0.2745098039215686,0.625,8,13,7,12,2,5,5,8,4,8,3,1,2,4,5,22,0.4166666666666667,0.75,False,663
1279,Connecticut ,30,67,18,40,12,27,11,19,18,32,19,14,2,15,15,83,0.1641791044776119,1.2666666666666666,2010,5,14,3,6,3,8,2,2,4,4,5,4,1,3,3,13,0.3333333333333333,5.0,48,Kentucky ,31,62,23,46,8,16,6,12,11,22,15,10,3,15,21,76,0.0967741935483871,1.0,9,18,7,14,3,6,4,9,2,5,7,4,2,5,4,21,0.3076923076923077,7.0,True,663
1280,Miami ,11,46,6,27,5,19,6,8,3,20,6,6,4,18,15,33,0.1304347826086956,0.3333333333333333,2010,2,10,2,7,0,3,2,4,2,4,2,1,1,4,3,6,0.2,1.0,47,Temple ,24,57,18,40,6,17,11,16,10,20,11,10,7,17,12,65,0.1929824561403508,0.6470588235294118,6,15,5,10,2,5,2,5,4,8,5,6,3,6,4,15,0.25,2.5,False,663
1281,South Carolina ,18,61,14,43,4,18,9,16,18,26,9,5,8,14,10,49,0.1475409836065573,0.6428571428571429,2010,4,15,4,13,2,6,2,6,5,12,4,2,2,4,4,10,0.3333333333333333,2.0,46,James Madison ,21,59,17,41,4,18,7,15,15,23,9,11,1,19,14,53,0.1186440677966101,0.4736842105263157,6,20,4,11,2,9,4,4,4,6,3,3,1,7,3,18,0.3,0.2857142857142857,False,663
1282,Michigan ,16,46,13,32,3,14,15,20,10,24,9,6,2,21,12,50,0.3260869565217391,0.4285714285714285,2010,4,17,4,12,0,5,10,13,5,6,3,3,1,4,3,18,1.0,1.0,45,Connecticut ,26,66,15,40,11,26,11,13,11,29,22,7,6,9,10,74,0.1666666666666666,2.4444444444444446,9,15,5,13,5,7,6,7,3,5,4,3,2,1,2,25,0.4615384615384615,4.0,False,663
1283,Louisville ,25,58,20,43,5,15,7,9,6,20,12,15,4,11,17,62,0.1206896551724138,1.0909090909090908,2010,9,15,8,13,3,5,3,4,2,14,4,6,1,4,4,22,0.3333333333333333,4.0,44,Iowa State ,15,53,9,28,6,25,0,0,5,23,10,3,1,17,11,36,0.0,0.5882352941176471,4,14,4,8,2,6,0,0,3,6,3,2,1,5,2,10,0.0,0.6,True,663
1284,Missouri State ,21,63,19,59,2,4,12,17,18,28,10,5,6,21,20,56,0.1904761904761904,0.4761904761904761,2010,5,13,5,13,0,2,5,6,3,6,3,3,4,4,4,15,0.3846153846153846,1.0,43,Stanford ,36,64,25,46,11,18,13,19,14,19,26,6,4,16,11,96,0.203125,1.625,9,14,9,14,7,9,5,6,5,4,7,2,2,4,2,26,0.6666666666666666,7.0,False,663
1285,Ohio State ,19,56,14,36,5,20,20,30,10,17,11,13,7,10,18,63,0.3571428571428571,1.1,2010,7,13,6,9,2,5,10,12,2,4,5,5,2,3,3,25,0.8333333333333334,3.0,42,Iowa ,27,61,20,38,7,23,6,9,10,17,13,5,2,14,13,67,0.0983606557377049,0.9285714285714286,11,16,9,13,2,6,3,4,1,6,3,2,1,5,4,27,0.3333333333333333,1.5,False,663
1286,Montana State ,15,65,11,41,4,24,3,4,8,21,9,10,1,15,14,37,0.0461538461538461,0.6,2010,2,10,2,9,1,6,2,2,3,4,2,3,1,6,2,6,0.2,2.0,41,Louisiana State ,18,56,17,49,1,7,23,30,17,25,9,7,4,13,9,60,0.4107142857142857,0.6923076923076923,5,11,5,11,1,1,10,11,4,6,4,3,1,3,2,20,0.9090909090909092,1.3333333333333333,False,663
1287,Stanford ,29,65,20,43,9,22,11,17,15,35,20,12,8,15,10,78,0.1692307692307692,1.3333333333333333,2010,6,12,5,9,1,3,3,7,7,5,5,4,4,3,1,13,0.4285714285714285,5.0,40,Hartford ,16,54,13,37,3,17,4,7,6,23,12,7,5,14,18,39,0.074074074074074,0.8571428571428571,5,9,5,8,0,5,2,4,4,4,3,2,3,4,4,12,0.2222222222222222,1.0,True,663
